0,4.93198e+00,7.80034e+02,5.95350e+02,5.84740e+02,6.38519e+02,7.97066e+02
100,5.74030e+02,7.74990e+02,5.90348e+02,5.76517e+02,6.41960e+02,7.90861e+02
200,5.92700e+02,7.73323e+02,5.86378e+02,5.71613e+02,6.41443e+02,7.88054e+02
300,6.12946e+02,7.71387e+02,5.81553e+02,5.63828e+02,6.34950e+02,7.85130e+02
400,6.32791e+02,7.68181e+02,5.76838e+02,5.61530e+02,6.30374e+02,7.81140e+02
500,6.52675e+02,7.65840e+02,5.72936e+02,5.63671e+02,6.28003e+02,7.77819e+02
600,6.73382e+02,7.64571e+02,5.70611e+02,5.59970e+02,6.29909e+02,7.73717e+02
700,6.93147e+02,7.64451e+02,5.68164e+02,5.60889e+02,6.27424e+02,7.71016e+02
800,7.12965e+02,7.63931e+02,5.65899e+02,5.62668e+02,6.25979e+02,7.68803e+02
900,7.32961e+02,7.64211e+02,5.64774e+02,5.59867e+02,6.25882e+02,7.68086e+02
1000,7.52885e+02,7.63622e+02,5.63257e+02,5.55595e+02,6.24736e+02,7.65151e+02
1100,7.72856e+02,7.63864e+02,5.61224e+02,5.53996e+02,6.24095e+02,7.65282e+02
1200,7.92765e+02,7.61854e+02,5.59679e+02,5.50985e+02,6.24538e+02,7.64933e+02
1300,8.12832e+02,7.61545e+02,5.58848e+02,5.53264e+02,6.24254e+02,7.63773e+02
1400,8.33328e+02,7.62553e+02,5.57878e+02,5.48660e+02,6.22353e+02,7.62627e+02
1500,8.53244e+02,7.61793e+02,5.56815e+02,5.48341e+02,6.22749e+02,7.61912e+02
1600,8.73259e+02,7.63285e+02,5.55910e+02,5.46474e+02,6.22960e+02,7.61814e+02
1700,8.93800e+02,7.62197e+02,5.55066e+02,5.48560e+02,6.21889e+02,7.61282e+02
1800,9.14988e+02,7.63057e+02,5.54398e+02,5.45063e+02,6.21519e+02,7.59952e+02
1900,9.34927e+02,7.62813e+02,5.53974e+02,5.43485e+02,6.21705e+02,7.59878e+02
2000,9.54983e+02,7.63797e+02,5.53225e+02,5.44457e+02,6.22338e+02,7.59246e+02
2100,9.74887e+02,7.63021e+02,5.52832e+02,5.43333e+02,6.22128e+02,7.58630e+02
2200,9.94883e+02,7.63631e+02,5.52479e+02,5.42660e+02,6.21636e+02,7.58561e+02
2300,1.01498e+03,7.63879e+02,5.52190e+02,5.43760e+02,6.20839e+02,7.58444e+02
2400,1.03559e+03,7.63840e+02,5.51826e+02,5.43730e+02,6.20405e+02,7.58025e+02
2500,1.05559e+03,7.64298e+02,5.51299e+02,5.44296e+02,6.21293e+02,7.58037e+02
2600,1.07563e+03,7.62951e+02,5.51399e+02,5.42079e+02,6.20656e+02,7.57245e+02
2700,1.09573e+03,7.63043e+02,5.51331e+02,5.41735e+02,6.21355e+02,7.56653e+02
2800,1.11578e+03,7.62629e+02,5.51332e+02,5.42474e+02,6.20777e+02,7.56566e+02
2900,1.13582e+03,7.62849e+02,5.51221e+02,5.41731e+02,6.21522e+02,7.56344e+02
3000,1.15598e+03,7.63207e+02,5.50852e+02,5.41400e+02,6.21251e+02,7.56654e+02
3100,1.17602e+03,7.63581e+02,5.50408e+02,5.39374e+02,6.21288e+02,7.56364e+02
3200,1.19675e+03,7.65142e+02,5.50071e+02,5.38340e+02,6.21956e+02,7.56019e+02
3300,1.21678e+03,7.64559e+02,5.50168e+02,5.39168e+02,6.22496e+02,7.56430e+02
3400,1.23689e+03,7.64925e+02,5.50320e+02,5.38914e+02,6.22564e+02,7.56315e+02
3500,1.25699e+03,7.63511e+02,5.50071e+02,5.37811e+02,6.21887e+02,7.55903e+02
3600,1.27769e+03,7.63998e+02,5.49756e+02,5.39389e+02,6.21333e+02,7.55594e+02
3700,1.29780e+03,7.64454e+02,5.49654e+02,5.39744e+02,6.22054e+02,7.54802e+02
3800,1.31788e+03,7.64816e+02,5.49616e+02,5.39616e+02,6.21242e+02,7.54650e+02
3900,1.33812e+03,7.64369e+02,5.49460e+02,5.38378e+02,6.21400e+02,7.54306e+02
4000,1.35771e+03,7.64949e+02,5.49459e+02,5.38025e+02,6.20624e+02,7.54395e+02
4100,1.37807e+03,7.64940e+02,5.49097e+02,5.37992e+02,6.21518e+02,7.54354e+02
4200,1.39779e+03,7.65208e+02,5.49156e+02,5.37596e+02,6.21425e+02,7.54601e+02
4300,1.41748e+03,7.63983e+02,5.48931e+02,5.38074e+02,6.22306e+02,7.54727e+02
4400,1.43715e+03,7.65625e+02,5.48616e+02,5.38902e+02,6.21951e+02,7.54788e+02
4500,1.45689e+03,7.65517e+02,5.48773e+02,5.38547e+02,6.21923e+02,7.54702e+02
4600,1.47654e+03,7.64362e+02,5.48640e+02,5.38637e+02,6.21443e+02,7.54122e+02
4700,1.49623e+03,7.63950e+02,5.48843e+02,5.38329e+02,6.21931e+02,7.54111e+02
4800,1.51740e+03,7.65150e+02,5.48697e+02,5.38314e+02,6.21526e+02,7.53933e+02
4900,1.53730e+03,7.65294e+02,5.48661e+02,5.38572e+02,6.22040e+02,7.53861e+02
5000,1.55700e+03,7.65323e+02,5.48507e+02,5.38531e+02,6.21945e+02,7.53846e+02
5100,1.57727e+03,7.65251e+02,5.48490e+02,5.38537e+02,6.21973e+02,7.53812e+02
5200,1.59707e+03,7.65181e+02,5.48477e+02,5.38475e+02,6.21968e+02,7.53822e+02
5300,1.61682e+03,7.65117e+02,5.48468e+02,5.38527e+02,6.21945e+02,7.53819e+02
5400,1.63653e+03,7.65069e+02,5.48455e+02,5.38570e+02,6.21927e+02,7.53833e+02
5500,1.65624e+03,7.65027e+02,5.48440e+02,5.38550e+02,6.21878e+02,7.53843e+02
5600,1.67592e+03,7.65042e+02,5.48443e+02,5.38517e+02,6.21868e+02,7.53805e+02
5700,1.69625e+03,7.65024e+02,5.48431e+02,5.38500e+02,6.21812e+02,7.53821e+02
5800,1.71606e+03,7.65058e+02,5.48423e+02,5.38581e+02,6.21820e+02,7.53796e+02
5900,1.73581e+03,7.65062e+02,5.48401e+02,5.38643e+02,6.21784e+02,7.53796e+02
6000,1.75555e+03,7.65029e+02,5.48390e+02,5.38669e+02,6.21800e+02,7.53776e+02
6100,1.77530e+03,7.65028e+02,5.48396e+02,5.38645e+02,6.21826e+02,7.53760e+02
6200,1.79516e+03,7.64949e+02,5.48381e+02,5.38631e+02,6.21771e+02,7.53732e+02
6300,1.81495e+03,7.64859e+02,5.48332e+02,5.38630e+02,6.21762e+02,7.53741e+02
6400,1.83541e+03,7.64798e+02,5.48308e+02,5.38609e+02,6.21801e+02,7.53770e+02
6500,1.85525e+03,7.64772e+02,5.48320e+02,5.38561e+02,6.21845e+02,7.53739e+02
6600,1.87498e+03,7.64822e+02,5.48288e+02,5.38547e+02,6.21835e+02,7.53697e+02
6700,1.89480e+03,7.64764e+02,5.48304e+02,5.38485e+02,6.21828e+02,7.53702e+02
6800,1.91477e+03,7.64700e+02,5.48280e+02,5.38515e+02,6.21915e+02,7.53683e+02
6900,1.93454e+03,7.64667e+02,5.48244e+02,5.38554e+02,6.21965e+02,7.53670e+02
7000,1.95783e+03,7.64626e+02,5.48234e+02,5.38442e+02,6.21968e+02,7.53654e+02
7100,2.21103e+03,7.64622e+02,5.48246e+02,5.38481e+02,6.22000e+02,7.53613e+02
7200,2.23067e+03,7.64571e+02,5.48226e+02,5.38500e+02,6.21958e+02,7.53576e+02
7300,2.25105e+03,7.64611e+02,5.48219e+02,5.38451e+02,6.21829e+02,7.53562e+02
7400,2.36053e+03,7.64560e+02,5.48207e+02,5.38502e+02,6.21751e+02,7.53508e+02
7500,2.38019e+03,7.64554e+02,5.48204e+02,5.38419e+02,6.21798e+02,7.53498e+02
7600,2.47475e+03,7.64469e+02,5.48215e+02,5.38310e+02,6.21773e+02,7.53515e+02
7700,2.49447e+03,7.64486e+02,5.48206e+02,5.38281e+02,6.21845e+02,7.53517e+02
7800,2.58994e+03,7.64448e+02,5.48211e+02,5.38183e+02,6.21811e+02,7.53492e+02
7900,2.60966e+03,7.64508e+02,5.48194e+02,5.38121e+02,6.21815e+02,7.53496e+02
8000,2.63009e+03,7.64531e+02,5.48184e+02,5.38204e+02,6.21845e+02,7.53511e+02
8100,2.72592e+03,7.64529e+02,5.48184e+02,5.38206e+02,6.21844e+02,7.53511e+02
8200,2.74588e+03,7.64529e+02,5.48184e+02,5.38205e+02,6.21844e+02,7.53511e+02
8300,2.76558e+03,7.64528e+02,5.48184e+02,5.38206e+02,6.21845e+02,7.53511e+02
