0,3.61418e+00,8.28966e+02,8.42885e+02,1.12803e+03,6.82144e+02,9.77278e+02
200,4.45780e+02,8.18426e+02,8.18565e+02,1.09226e+03,6.49547e+02,9.63140e+02
400,4.73766e+02,8.10984e+02,8.01770e+02,1.08164e+03,6.32690e+02,9.50678e+02
600,5.01136e+02,8.06767e+02,7.90837e+02,1.07786e+03,6.23202e+02,9.39819e+02
800,5.28657e+02,8.05008e+02,7.82663e+02,1.06963e+03,6.18735e+02,9.28604e+02
1000,5.56003e+02,8.02022e+02,7.77673e+02,1.06409e+03,6.12733e+02,9.17929e+02
1200,5.83430e+02,7.99614e+02,7.73067e+02,1.06365e+03,6.09650e+02,9.12123e+02
1400,6.10778e+02,7.99903e+02,7.70277e+02,1.05970e+03,6.06682e+02,9.05729e+02
1600,6.38220e+02,8.00012e+02,7.67478e+02,1.05556e+03,6.04097e+02,9.02223e+02
1800,6.66221e+02,7.99332e+02,7.66049e+02,1.05376e+03,6.02442e+02,8.98970e+02
2000,6.93844e+02,8.00028e+02,7.64616e+02,1.05165e+03,6.02572e+02,8.96044e+02
2200,7.21603e+02,7.99347e+02,7.63667e+02,1.04975e+03,6.02008e+02,8.93794e+02
2400,7.48989e+02,7.99186e+02,7.62838e+02,1.04810e+03,6.00075e+02,8.91049e+02
2600,7.76565e+02,7.97678e+02,7.63623e+02,1.04617e+03,5.99566e+02,8.89876e+02
2800,8.03960e+02,7.97611e+02,7.62159e+02,1.04645e+03,6.00023e+02,8.88599e+02
3000,8.31604e+02,7.98109e+02,7.61628e+02,1.04505e+03,5.98791e+02,8.87432e+02
3200,8.59583e+02,7.99866e+02,7.60395e+02,1.04341e+03,5.98675e+02,8.85859e+02
3400,8.87218e+02,7.99158e+02,7.60683e+02,1.04302e+03,5.98820e+02,8.85878e+02
3600,9.14951e+02,7.98383e+02,7.60326e+02,1.04233e+03,5.98554e+02,8.85409e+02
3800,9.42827e+02,7.99026e+02,7.60065e+02,1.04238e+03,5.99038e+02,8.84070e+02
4000,9.71203e+02,7.99064e+02,7.60096e+02,1.04218e+03,5.98238e+02,8.83866e+02
4200,9.99306e+02,7.99081e+02,7.59857e+02,1.04227e+03,5.99211e+02,8.83147e+02
4400,1.02759e+03,7.99228e+02,7.59145e+02,1.04240e+03,5.98361e+02,8.82662e+02
4600,1.05588e+03,7.98101e+02,7.59633e+02,1.04205e+03,5.98710e+02,8.82164e+02
4800,1.08380e+03,7.98939e+02,7.58919e+02,1.04150e+03,5.98364e+02,8.81382e+02
5000,1.11060e+03,7.99094e+02,7.59427e+02,1.04155e+03,5.98487e+02,8.80886e+02
5200,1.13785e+03,7.98973e+02,7.59307e+02,1.04155e+03,5.98577e+02,8.80878e+02
5400,1.16530e+03,7.98871e+02,7.59289e+02,1.04155e+03,5.98481e+02,8.80804e+02
5600,1.19260e+03,7.98808e+02,7.59244e+02,1.04158e+03,5.98418e+02,8.80758e+02
5800,1.21972e+03,7.98821e+02,7.59271e+02,1.04150e+03,5.98467e+02,8.80701e+02
6000,1.24699e+03,7.98745e+02,7.59282e+02,1.04151e+03,5.98464e+02,8.80715e+02
6200,1.27497e+03,7.98674e+02,7.59268e+02,1.04153e+03,5.98433e+02,8.80671e+02
6400,1.30231e+03,7.98531e+02,7.59234e+02,1.04149e+03,5.98373e+02,8.80643e+02
6600,1.32850e+03,7.98576e+02,7.59190e+02,1.04144e+03,5.98453e+02,8.80586e+02
6800,1.35460e+03,7.98465e+02,7.59263e+02,1.04143e+03,5.98369e+02,8.80550e+02
7000,1.38110e+03,7.98431e+02,7.59211e+02,1.04148e+03,5.98350e+02,8.80522e+02
7200,1.40813e+03,7.98417e+02,7.59212e+02,1.04158e+03,5.98389e+02,8.80493e+02
7400,1.43482e+03,7.98461e+02,7.59242e+02,1.04169e+03,5.98338e+02,8.80455e+02
7600,1.46188e+03,7.98383e+02,7.59262e+02,1.04173e+03,5.98296e+02,8.80474e+02
7800,1.48838e+03,7.98424e+02,7.59174e+02,1.04169e+03,5.98210e+02,8.80463e+02
8000,1.51440e+03,7.98524e+02,7.59126e+02,1.04161e+03,5.98110e+02,8.80450e+02
8200,1.54072e+03,7.98523e+02,7.59124e+02,1.04161e+03,5.98108e+02,8.80449e+02
8400,1.56678e+03,7.98522e+02,7.59123e+02,1.04161e+03,5.98108e+02,8.80449e+02
8600,1.59306e+03,7.98521e+02,7.59125e+02,1.04161e+03,5.98109e+02,8.80448e+02
8800,1.61954e+03,7.98520e+02,7.59124e+02,1.04161e+03,5.98108e+02,8.80448e+02
9000,1.64695e+03,7.98520e+02,7.59124e+02,1.04161e+03,5.98107e+02,8.80447e+02
9200,1.67419e+03,7.98520e+02,7.59124e+02,1.04161e+03,5.98107e+02,8.80446e+02
9400,1.70110e+03,7.98520e+02,7.59124e+02,1.04161e+03,5.98106e+02,8.80446e+02
9600,1.72778e+03,7.98519e+02,7.59124e+02,1.04161e+03,5.98106e+02,8.80445e+02
9800,1.75448e+03,7.98519e+02,7.59123e+02,1.04161e+03,5.98106e+02,8.80444e+02
10000,1.78121e+03,7.98519e+02,7.59122e+02,1.04161e+03,5.98106e+02,8.80443e+02
